cooling_preset,rep,policy,config_id,batch_index,cum_regret
scale_default,0,Epsilon_Greedy,epsilon=0.3,306,19.025680999004013
scale_default,0,Epsilon_Greedy,epsilon=0.3,307,19.044613590317862
scale_default,0,Epsilon_Greedy,epsilon=0.3,308,19.044613590317862
scale_default,0,Epsilon_Greedy,epsilon=0.3,309,19.12492201294081
scale_default,0,Epsilon_Greedy,epsilon=0.3,310,19.229170884623905
scale_default,0,Epsilon_Greedy,epsilon=0.3,311,19.278539249445796
scale_default,0,Epsilon_Greedy,epsilon=0.3,312,19.381313498850936
scale_default,0,Epsilon_Greedy,epsilon=0.3,313,19.488640700004893
scale_default,0,Epsilon_Greedy,epsilon=0.3,314,19.621732861846258
scale_default,0,Epsilon_Greedy,epsilon=0.3,315,19.72515489270668
scale_default,0,Epsilon_Greedy,epsilon=0.3,316,19.99182744565907
scale_default,0,Epsilon_Greedy,epsilon=0.3,317,20.26745884515584
scale_default,0,Epsilon_Greedy,epsilon=0.3,318,20.26745884515584
scale_default,0,Epsilon_Greedy,epsilon=0.3,319,20.41338532773797
scale_default,0,Epsilon_Greedy,epsilon=0.3,320,20.508253602289983
scale_default,0,Epsilon_Greedy,epsilon=0.3,321,20.629474002150193
scale_default,0,Epsilon_Greedy,epsilon=0.3,322,21.013967346912764
scale_default,0,Epsilon_Greedy,epsilon=0.3,323,21.040091053085938
scale_default,0,Epsilon_Greedy,epsilon=0.3,324,21.23548035370279
scale_default,0,Epsilon_Greedy,epsilon=0.3,325,21.295197005180416
scale_default,0,Epsilon_Greedy,epsilon=0.3,326,21.565779144598423
scale_default,0,Epsilon_Greedy,epsilon=0.3,327,21.717247538928376
scale_default,0,Epsilon_Greedy,epsilon=0.3,328,21.841083234576306
scale_default,0,Epsilon_Greedy,epsilon=0.3,329,21.916824236783363
scale_default,0,Epsilon_Greedy,epsilon=0.3,330,22.436515549548343
scale_default,0,Epsilon_Greedy,epsilon=0.3,331,22.436515549548343
scale_default,0,Epsilon_Greedy,epsilon=0.3,332,22.690475482221245
scale_default,0,Epsilon_Greedy,epsilon=0.3,333,22.91519660829944
scale_default,0,Epsilon_Greedy,epsilon=0.3,334,23.104394718921025
scale_default,0,Epsilon_Greedy,epsilon=0.3,335,23.214538020520408
scale_default,0,Epsilon_Greedy,epsilon=0.3,336,23.214538020520408
scale_default,0,Epsilon_Greedy,epsilon=0.3,337,23.351311697429768
scale_default,0,Epsilon_Greedy,epsilon=0.3,338,23.386181913785077
scale_default,0,Epsilon_Greedy,epsilon=0.3,339,23.577656464859807
scale_default,0,Epsilon_Greedy,epsilon=0.3,340,23.801662470430983
scale_default,0,Epsilon_Greedy,epsilon=0.3,341,23.920013030963858
scale_default,0,Epsilon_Greedy,epsilon=0.3,342,24.210065081681954
scale_default,0,Epsilon_Greedy,epsilon=0.3,343,24.34789530452985
scale_default,0,Epsilon_Greedy,epsilon=0.3,344,24.50432340688488
scale_default,0,Epsilon_Greedy,epsilon=0.3,345,24.63779680714307
scale_default,0,Epsilon_Greedy,epsilon=0.3,346,24.947059086017354
scale_default,0,Epsilon_Greedy,epsilon=0.3,347,25.224897641209555
scale_default,0,Epsilon_Greedy,epsilon=0.3,348,25.36137607226156
scale_default,0,Epsilon_Greedy,epsilon=0.3,349,25.429308896389344
scale_default,0,Epsilon_Greedy,epsilon=0.3,350,25.674976137789493
scale_default,0,Epsilon_Greedy,epsilon=0.3,351,25.674976137789493
scale_default,0,Epsilon_Greedy,epsilon=0.3,352,25.776968131671506
scale_default,0,Epsilon_Greedy,epsilon=0.3,353,25.900401809060032
scale_default,0,Epsilon_Greedy,epsilon=0.3,354,25.998130103151706
scale_default,0,Epsilon_Greedy,epsilon=0.3,355,26.258873618206128
scale_default,0,Epsilon_Greedy,epsilon=0.3,356,26.360784885930954
scale_default,0,Epsilon_Greedy,epsilon=0.3,357,26.416122084673628
scale_default,0,Epsilon_Greedy,epsilon=0.3,358,26.631517328954498
scale_default,0,Epsilon_Greedy,epsilon=0.3,359,26.646892578807375
scale_default,0,Epsilon_Greedy,epsilon=0.3,360,26.646892578807375
scale_default,0,Epsilon_Greedy,epsilon=0.3,361,26.71680462602112
scale_default,0,Epsilon_Greedy,epsilon=0.3,362,26.718759696365954
scale_default,0,Epsilon_Greedy,epsilon=0.3,363,26.84637473385053
scale_default,0,Epsilon_Greedy,epsilon=0.3,364,26.928290790919398
scale_default,0,Epsilon_Greedy,epsilon=0.3,365,26.9977601847991
scale_default,0,Epsilon_Greedy,epsilon=0.3,366,27.320489613922284
scale_default,0,Epsilon_Greedy,epsilon=0.3,367,27.34080151945714
scale_default,0,Epsilon_Greedy,epsilon=0.3,368,27.905784816047404
