policy,config_id,batch_index,cum_regret_mean,cum_regret_std,cum_regret_lower,cum_regret_upper,n_repeats
Epsilon_Greedy,epsilon=0.02,89,6.841534544103683,3.7884112801906205,3.0531232639130628,10.629945824294303,3
Epsilon_Greedy,epsilon=0.02,90,6.903107892989115,3.841409057827337,3.0616988351617778,10.744516950816452,3
Epsilon_Greedy,epsilon=0.02,91,6.9410674425433285,3.8899911009403962,3.0510763416029323,10.831058543483724,3
Epsilon_Greedy,epsilon=0.02,92,6.984342043405662,3.9321156096264445,3.0522264337792175,10.916457653032106,3
Epsilon_Greedy,epsilon=0.02,93,7.019917881560411,3.9577904939198967,3.062127387640514,10.977708375480308,3
Epsilon_Greedy,epsilon=0.02,94,7.088663260123933,4.035890426952774,3.0527728331711597,11.124553687076707,3
Epsilon_Greedy,epsilon=0.02,95,7.189985442619478,4.1250094904083285,3.0649759522111495,11.314994933027807,3
Epsilon_Greedy,epsilon=0.02,96,7.234576325470069,4.142895852724113,3.0916804727459564,11.377472178194182,3
Epsilon_Greedy,epsilon=0.02,97,7.289004175801736,4.186338729505378,3.102665446296358,11.475342905307114,3
Epsilon_Greedy,epsilon=0.02,98,7.333829374336766,4.2294579798624,3.1043713944743656,11.563287354199165,3
Epsilon_Greedy,epsilon=0.02,99,7.393797066945187,4.254034142066892,3.139762924878295,11.647831209012079,3
Epsilon_Greedy,epsilon=0.02,100,7.464210880096769,4.331640022854862,3.132570857241907,11.795850902951631,3
Epsilon_Greedy,epsilon=0.02,101,7.568518646432596,4.4585286788913745,3.109989967541222,12.02704732532397,3
Epsilon_Greedy,epsilon=0.02,102,7.6493023305460595,4.564791791909342,3.0845105386367173,12.214094122455402,3
